,description,price,url,condition,Brand,Processor,Storage,Touchscreen,HDMI,Chromebook,OS,storage,RAM,screensize
432,Dell Latitude 9420 14  inch Laptop i7-1185G7 16GB 512GB SSD Titan Gray W10 Pro 6K0P5,2485.99,https://www.newegg.com/p/1TS-000A-0FTS3?Item=1TS-000A-0FTS3&Description=laptop&cm_re=laptop-_-1TS-000A-0FTS3-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,14
433,Dell Latitude 5420 14  inch Laptop i7-1185 G7 16GB 256GB SSD Windows 10 183G2,1901.99,https://www.newegg.com/p/1B4-0016-061Y1?Item=1B4-0016-061Y1&Description=laptop&cm_re=laptop-_-1B4-0016-061Y1-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,16,14
434,Dell Latitude 3320 13.3  inch Laptop i7-1165G7 8GB 256GB SSD Titan Gray W10 Pro CKFXF,1109.99,https://www.newegg.com/p/1TS-000A-0FTR4?Item=1TS-000A-0FTR4&Description=laptop&cm_re=laptop-_-1TS-000A-0FTR4-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,8,13.3
435,Dell Latitude 5420 14  inch Laptop i5-1145 G7 16GB 512GB SSD Windows 10 2T9RC,1687.99,https://www.newegg.com/p/1B4-0016-061Z6?Item=1B4-0016-061Z6&Description=laptop&cm_re=laptop-_-1B4-0016-061Z6-_-Product,new,Dell,i5,SSD,no,no,no,windows,512,16,14
436,Dell Latitude 5410 14  inch Full HD Laptop i7-10610U 16GB 256GB SSD Windows 10 Pro,1770.99,https://www.newegg.com/p/1TS-000A-0ASA5?Item=1TS-000A-0ASA5&Description=laptop&cm_re=laptop-_-1TS-000A-0ASA5-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,16,14
437,Dell Latitude 3510 15.6  inch Laptop i5-10210U 4GB 500GB HDD Windows 10 Pro,728.99,https://www.newegg.com/p/1TS-000A-0AS87?Item=1TS-000A-0AS87&Description=laptop&cm_re=laptop-_-1TS-000A-0AS87-_-Product,new,Dell,i5,HDD,no,no,no,windows,500,4,15.6
438,Dell Latitude 3301 13.3  inch Laptop i3-8145U 4GB 128GB SSD W10 6955K,646.99,https://www.newegg.com/p/2WC-0009-003Y6?Item=2WC-0009-003Y6&Description=laptop&cm_re=laptop-_-2WC-0009-003Y6-_-Product,new,Dell,i3,SSD,no,no,no,windows,128,4,13.3
439,DELL Laptop Latitude 5420 RV85P Intel Core i7 11th Gen 1165G7 (2.80GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0  inch Windows 10 Pro 64-bit,1706.99,https://www.newegg.com/dell-latitude-5420-rv85p-mainstream/p/1B4-0016-06FE1?Item=1B4-0016-06FE1&Description=laptop&cm_re=laptop-_-1B4-0016-06FE1-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,8,14.0
440,DELL Laptop Latitude 7420 XVW8Y Intel Core i5 11th Gen 1145G7 (2.60GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0  inch Windows 10 Pro 64-bit,1722.99,https://www.newegg.com/dell-latitude-7420-xvw8y-mainstream/p/1B4-0016-061Y2?Item=1B4-0016-061Y2&Description=laptop&cm_re=laptop-_-1B4-0016-061Y2-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,14.0
442,DELL Laptop Latitude 5420 K34YF Intel Core i5 11th Gen 1145G7 (2.60GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0  inch Windows 10 Pro 64-bit,1681.99,https://www.newegg.com/dell-latitude-5420-k34yf-work-business/p/1B4-0016-061X7?Item=1B4-0016-061X7&Description=laptop&cm_re=laptop-_-1B4-0016-061X7-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,14.0
443,DELL Laptop Latitude 3420 87VTR Intel Core i7 11th Gen 1165G7 (2.80 GHz) 8 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14  inch 1920 x 1080 Windows 10 Pro 64-bit,1188.99,https://www.newegg.com/black-dell-latitude-3420-87vtr-work-business/p/2WC-0009-010T8?Item=2WC-0009-010T8&Description=laptop&cm_re=laptop-_-2WC-0009-010T8-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,8,14
445,Dell Latitude 5520 - 15.6  inch - Core i5 1145G7 - vPro - 8 GB RAM - 256 GB SSD,1517.99,https://www.newegg.com/p/1B4-0016-062C0?Item=1B4-0016-062C0&Description=laptop&cm_re=laptop-_-1B4-0016-062C0-_-Product,new,Dell,i5,SSD,no,no,no,no os,256,8,15.6
446,"Dell Inspiron 3505 Notebook, 15.6  inch FHD Display, AMD Ryzen 5 3450U Upto 3.5GHz, 8GB RAM, 512GB NVMe SSD, Vega 8, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",729.99,https://www.newegg.com/white-dell-inspiron-3505/p/1TS-000A-0E0B5?Item=1TS-000A-0E0B5&Description=laptop&cm_re=laptop-_-1TS-000A-0E0B5-_-Product,new,Dell,Ryzen 5,SSD,no,yes,no,windows,512,8,15.6
448,Dell Latitude 3000 3520 15.6  inch Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1145G7 Quad-core (4 Core) 2.60 GHz - 8 GB RAM - 256 GB SSD - Black - Windows 10 Pro - Intel Iris Xe gr,944.99,https://www.newegg.com/black-dell-3000-3520-32/p/2WC-0009-010S2?Item=2WC-0009-010S2&Description=laptop&cm_re=laptop-_-2WC-0009-010S2-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,15.6
449,Dell Latitude 5000 5520 15.6  inch Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) - 16 GB RAM - 256 GB SSD - Windows 10 Pro - English (US) Keyboard - IEEE 802,1396.99,https://www.newegg.com/p/2WC-0009-00W43?Item=2WC-0009-00W43&Description=laptop&cm_re=laptop-_-2WC-0009-00W43-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,15.6
450,Dell Precision 7000 7760 17.3  inch Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-11500H Hexa-core (6 Core) 2.90 GHz - 8 GB RAM - 256 GB SSD - Gray,1879.99,https://www.newegg.com/p/1TS-000A-0K3V5?Item=1TS-000A-0K3V5&Description=laptop&cm_re=laptop-_-1TS-000A-0K3V5-_-Product,new,Dell,i5,SSD,no,no,no,no os,256,8,17.3
451,Dell Latitude 3000 3310 13.3  inch Notebook - 1366 x 768 - Core i5 i5-8265U - 8 GB RAM - 256 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - English (US) Keyboard - 0.9 Megapixel Front Camer,937.99,https://www.newegg.com/p/1TS-000A-09WU0?Item=1TS-000A-09WU0&Description=laptop&cm_re=laptop-_-1TS-000A-09WU0-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,13.3
452,"Dell Latitude 3410 14  inch Touch 8GB 256GB SSD Core™ i5-10210U 1.6GHz Win10P, Black - OEM",829.99,https://www.newegg.com/black-dell-latitude-3410-workstation/p/1TS-000A-0H457?Item=1TS-000A-0H457&Description=laptop&cm_re=laptop-_-1TS-000A-0H457-_-Product,new,Dell,i5,SSD,yes,no,no,windows,256,8,14
453,"Dell Latitude 7420 14  inch Notebook, Intel Core i7-1185G7, 16GB RAM, 256GB SSD, Windows 10 Pro, Carbon Fiber, Black (D8NF4)",1982.82,https://www.newegg.com/dell-latitude-7420-d8nf4/p/1B4-0016-061Z7?Item=1B4-0016-061Z7&Description=laptop&cm_re=laptop-_-1B4-0016-061Z7-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,16,14
455,DELL G7 15 7500 15.6  inch 144 Hz Intel Core i7 10th Gen 10750 H (2.60GHz) NVIDIA GeForce GTX 1660 Ti 16GB Memory 512 GB PCIe SSD Windows 10 Home 64-bit Gaming Laptop,1389.99,https://www.newegg.com/p/N82E16834343408?Item=N82E16834343408&Description=laptop&cm_re=laptop-_-34-343-408-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,15.6
456,Dell Latitude 3000 3310 13.3  inch Touchscreen  Notebook - 1920 x 1080 - Core i3 i3-8145U - 8 GB RAM - 128 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - In-plane Switching (IPS) Tech,884.99,https://www.newegg.com/p/1TS-000A-0A862?Item=1TS-000A-0A862&Description=laptop&cm_re=laptop-_-1TS-000A-0A862-_-Product,new,Dell,i3,SSD,yes,no,no,windows,128,8,13.3
457,Dell Latitude 9000 9520 15  inch Notebook - Full HD - 1920 x 1080 - Intel Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 512 GB SSD - Anodized Titan Gray - Windows 10 Pro - Intel,2091.99,https://www.newegg.com/p/2WC-0009-010S4?Item=2WC-0009-010S4&Description=laptop&cm_re=laptop-_-2WC-0009-010S4-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,15
458,DELL Precision 3560 49FV9 Mobile Workstation Intel Core i5 11th Gen 1135G7 (2.40GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6  inch Windows 10 Pro 64-bit,1615.99,https://www.newegg.com/dell-precision-3560-49fv9-workstation/p/1B4-0016-062J9?Item=1B4-0016-062J9&Description=laptop&cm_re=laptop-_-1B4-0016-062J9-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,15.6
459,Dell Precision 5000 5560 15.6  inch Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 (11th Gen) i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 512 GB SSD - Aluminum Titan Gray - In,2673.99,https://www.newegg.com/p/2WC-0009-01419?Item=2WC-0009-01419&Description=laptop&cm_re=laptop-_-2WC-0009-01419-_-Product,new,Dell,i7,SSD,no,no,no,no os,512,32,15.6
460,Dell Latitude 3000 3420 14  inch Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1145G7 Quad-core (4 Core) 2.60 GHz - 8 GB RAM - 256 GB SSD - Black - Windows 10 Pro - Intel Iris Xe Grap,1049.99,https://www.newegg.com/p/2WC-0009-010U7?Item=2WC-0009-010U7&Description=laptop&cm_re=laptop-_-2WC-0009-010U7-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,14
461,Dell Precision 7000 7760 17.3  inch Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 512 GB SSD - Gray - Intel WM590 Chip - Windo,3483.99,https://www.newegg.com/p/2WC-0009-014U9?Item=2WC-0009-014U9&Description=laptop&cm_re=laptop-_-2WC-0009-014U9-_-Product,new,Dell,M5,SSD,no,no,no,windows,512,32,17.3
462,Dell Precision 3000 3561 15.6  inch Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 512 GB SSD - Titan Gray - Intel Chip - Windo,2735.99,https://www.newegg.com/p/2WC-0009-014X2?Item=2WC-0009-014X2&Description=laptop&cm_re=laptop-_-2WC-0009-014X2-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,32,15.6
463,Dell Precision 7000 7560 15.6  inch Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 512 GB SSD - Anodized Titan Gray - Intel Chi,3059.99,https://www.newegg.com/p/2WC-0009-014V1?Item=2WC-0009-014V1&Description=laptop&cm_re=laptop-_-2WC-0009-014V1-_-Product,new,Dell,i7,SSD,no,no,no,no os,512,32,15.6
465,"Dell 3100 Chromebook, 11.6  inch HD Display, Intel Celeron N4020 Upto 2.8GHz, 4GB RAM, 16GB eMMC, DisplayPort via USB-C, Wi-Fi, Bluetooth, Chrome OS (DFXFX)",199.99,https://www.newegg.com/p/1TS-000A-0CR25?Item=9SIADT2DV79168&Description=laptop&cm_re=laptop-_-9SIADT2DV79168-_-Product,new,Dell,celeron,eMMC,no,no,yes,chrome,16,4,11.6
466,Dell Precision 5000 5760 17  inch Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 (11th Gen) i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 512 GB SSD - Gray - Intel WM590 Chip -,3139.99,https://www.newegg.com/p/2WC-0009-013Y8?Item=2WC-0009-013Y8&Description=laptop&cm_re=laptop-_-2WC-0009-013Y8-_-Product,new,Dell,M5,SSD,no,no,no,no os,512,32,17
467,Dell Latitude 5000 5520 15.6  inch Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) - 16 GB RAM - 512 GB SSD - Windows 10 Pro - English (US) Keyboar,2002.99,https://www.newegg.com/p/2WC-0009-00W72?Item=2WC-0009-00W72&Description=laptop&cm_re=laptop-_-2WC-0009-00W72-_-Product,new,Dell,i7,SSD,yes,no,no,windows,512,16,15.6
468,Dell Precision 7000 7550 15.6  inch Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 (10th Gen) i7-10850H Hexa-core (6 Core) 2.70 GHz - 32 GB RAM - 512 GB SSD - Aluminum Titan Gray - Windows,2827.99,https://www.newegg.com/p/1VK-0001-5F2H2?Item=1VK-0001-5F2H2&Description=laptop&cm_re=laptop-_-1VK-0001-5F2H2-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,32,15.6
475,Dell Latitude 9000 9520 15  inch Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB RAM - 256 GB SSD - Anodized Titan Gray - Windows 10 Pro - Int,1845.99,https://www.newegg.com/p/2WC-0009-010P5?Item=2WC-0009-010P5&Description=laptop&cm_re=laptop-_-2WC-0009-010P5-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,15
476,Dell Latitude 3000 3520 15.6  inch Notebook - HD - 1366 x 768 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black - Windows 10 Pro - Intel Iris Xe graphics,982.99,https://www.newegg.com/p/2WC-0009-010U8?Item=2WC-0009-010U8&Description=laptop&cm_re=laptop-_-2WC-0009-010U8-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,15.6
477,Dell Latitude 9000 9420 14  inch Notebook - Full HD Plus - 1920 x 1200 - Intel Core i5 (11th Gen) i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB RAM - 256 GB SSD - Titan Gray - Windows 10 Pro - Intel I,2056.99,https://www.newegg.com/p/2WC-0009-010V8?Item=2WC-0009-010V8&Description=laptop&cm_re=laptop-_-2WC-0009-010V8-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,14
478,Dell Latitude 9000 9420 14  inch Notebook - Full HD Plus - 1920 x 1200 - Intel Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 256 GB SSD - Titan Gray - Intel SoC - Windows 10 Pro,2251.99,https://www.newegg.com/p/2WC-0009-010X1?Item=2WC-0009-010X1&Description=laptop&cm_re=laptop-_-2WC-0009-010X1-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,16,14
479,Dell Latitude 7000 7520 15.6  inch Notebook - Full HD - 1920 x 1080 - Intel Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 256 GB SSD - Black - Windows 10 Pro - Intel Iris Xe Grap,2174.99,https://www.newegg.com/p/2WC-0009-010V7?Item=2WC-0009-010V7&Description=laptop&cm_re=laptop-_-2WC-0009-010V7-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,16,15.6
481,Dell Latitude 5000 5421 14  inch Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 256 GB SSD - Titan Gray Dull - Intel Chip - Windows 10 Pr,1980.99,https://www.newegg.com/p/2WC-0009-014B5?Item=2WC-0009-014B5&Description=laptop&cm_re=laptop-_-2WC-0009-014B5-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,16,14
482,Dell Latitude 5000 5520 15.6  inch Notebook - Full HD - 1920 x 1080 - Intel Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) - 16 GB RAM - 256 GB SSD - Windows 10 Pro - English (US) Keyboard - IEEE 802,1864.99,https://www.newegg.com/p/2WC-0009-01038?Item=2WC-0009-01038&Description=laptop&cm_re=laptop-_-2WC-0009-01038-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,16,15.6
483,Dell Latitude 7000 7520 15.6  inch Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB RAM - 256 GB SSD - Black - Windows 10 Pro - Intel Iris Xe G,1783.99,https://www.newegg.com/p/2WC-0009-010V9?Item=2WC-0009-010V9&Description=laptop&cm_re=laptop-_-2WC-0009-010V9-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,15.6
484,Dell Latitude 5000 5421 14  inch Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Titan Gray Dull - Intel Chip - Windows 10 Pr,2754.99,https://www.newegg.com/p/2WC-0009-014C2?Item=2WC-0009-014C2&Description=laptop&cm_re=laptop-_-2WC-0009-014C2-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,14
485,Dell Latitude 5000 5521 15.6  inch Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Titan Gray - Intel Chip - Windows 10 Pro -,2490.99,https://www.newegg.com/p/2WC-0009-015X6?Item=2WC-0009-015X6&Description=laptop&cm_re=laptop-_-2WC-0009-015X6-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,15.6
486,Dell Latitude 5000 5420 14  inch Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1145G7 Quad-core (4 Core) 2.60 GHz - 8 GB RAM - 256 GB SSD - Windows 10 Pro - Intel Iris Xe,1673.99,https://www.newegg.com/p/1TS-000A-0D8K0?Item=1TS-000A-0D8K0&Description=laptop&cm_re=laptop-_-1TS-000A-0D8K0-_-Product,new,Dell,i5,SSD,yes,no,no,windows,256,8,14
487,Dell Latitude 5000 5421 14  inch Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-11500H Hexa-core (6 Core) 2.90 GHz - 16 GB RAM - 256 GB SSD - Titan Gray Dull - Intel Chip - Windows 10,1878.99,https://www.newegg.com/p/2WC-0009-01452?Item=2WC-0009-01452&Description=laptop&cm_re=laptop-_-2WC-0009-01452-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,14
488,Dell Latitude 7000 7520 15.6  inch Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB RAM - 256 GB SSD - Black - Windows 10 Pro - Intel Iris Xe G,1871.99,https://www.newegg.com/p/2WC-0009-010V3?Item=2WC-0009-010V3&Description=laptop&cm_re=laptop-_-2WC-0009-010V3-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,15.6
489,Dell Latitude 5000 5421 14  inch Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-11500H Hexa-core (6 Core) 2.90 GHz - 8 GB RAM - 256 GB SSD - Titan Gray Dull - Intel Chip - Windows 10 P,1869.99,https://www.newegg.com/p/2WC-0009-013Y6?Item=2WC-0009-013Y6&Description=laptop&cm_re=laptop-_-2WC-0009-013Y6-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,14
490,Dell Latitude 7000 7420 14  inch Notebook - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) - 8 GB RAM - 256 GB SSD - Windows 10 Pro - Intel Iris Xe Graphics - English (US) Keyboard - IEEE 802.1,1516.99,https://www.newegg.com/p/2WC-0009-00W65?Item=2WC-0009-00W65&Description=laptop&cm_re=laptop-_-2WC-0009-00W65-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,14
491,Dell Latitude 5000 5421 14  inch Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-11400H Hexa-core (6 Core) 2.70 GHz - 8 GB RAM - 256 GB SSD - Titan Gray Dull - Intel Chip - Windows 10 P,1706.99,https://www.newegg.com/p/2WC-0009-013Y9?Item=2WC-0009-013Y9&Description=laptop&cm_re=laptop-_-2WC-0009-013Y9-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,14
492,Dell Latitude 9000 9420 14  inch Touchscreen  Notebook - QHD+ - 2560 x 1600 - Intel Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 256 GB SSD - Titan Gray,2534.99,https://www.newegg.com/p/1TS-000A-0FTS2?Item=1TS-000A-0FTS2&Description=laptop&cm_re=laptop-_-1TS-000A-0FTS2-_-Product,new,Dell,i7,SSD,yes,no,no,no os,256,16,14
502,Dell Precision 5000 5550 15  inch Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i7 (10th Gen) i7-10750H Hexa-core (6 Core) 2.60 GHz - 16 GB RAM - 512 GB SSD - Windows 10 Pro - NVIDIA Quadro T1,759.99,https://www.newegg.com/p/1TS-000A-0AZ22?Item=1TS-000A-0AZ22&Description=laptop&cm_re=laptop-_-1TS-000A-0AZ22-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,15
503,Dell Latitude 7420 14  inch FHD Intel Core i5-1145G7 (2.60 GHz) vPro 16GB Memory 512GB SSD Windows 10 Pro 64-bit,2146.99,https://www.newegg.com/carbon-fiber-dell-latitude-7420-47dwj-mainstream/p/1B4-0016-06298?Item=1B4-0016-06298&Description=laptop&cm_re=laptop-_-1B4-0016-06298-_-Product,new,Dell,i5,SSD,no,no,no,windows,512,16,14
504,"Dell Inspiron 15-5502 15.6  inch 8GB 256GB SSD Core™ i5-1135G7 4.2GHz Win10H, Platinum Silver",810.99,https://www.newegg.com/silver-dell-inspiron-15-5502-work-business/p/1TS-000A-0KKK8?Item=1TS-000A-0KKK8&Description=laptop&cm_re=laptop-_-1TS-000A-0KKK8-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,15.6
505,Dell Latitude 7000 7320 Rugged Tablet - 13  inch Full HD Plus - Intel Core i7 11th Gen i7-1180G7 Quad-core (4 Core) 2.20 GHz - 16 GB RAM - 256 GB SSD - Windows 10 Pro - Silver,2258.99,https://www.newegg.com/p/1TS-000A-0FTS0?Item=1TS-000A-0FTS0&Description=laptop&cm_re=laptop-_-1TS-000A-0FTS0-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,16,13
507,Dell Latitude 5000 5521 15.6  inch Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 512 GB SSD - Titan Gray - Intel Chip - Windows 10 Pro -,2674.99,https://www.newegg.com/p/2WC-0009-016D6?Item=2WC-0009-016D6&Description=laptop&cm_re=laptop-_-2WC-0009-016D6-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,32,15.6
508,Dell Precision 3000 3561 15.6  inch Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Titan Gray - Intel Chip - Windo,2386.99,https://www.newegg.com/p/2WC-0009-01591?Item=2WC-0009-01591&Description=laptop&cm_re=laptop-_-2WC-0009-01591-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,15.6
509,Dell Precision 7000 7550 15.6  inch Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 (10th Gen) i7-10850H Hexa-core (6 Core) 2.70 GHz - 16 GB RAM - 512 GB SSD - Aluminum Titan Gray - Windows,2597.99,https://www.newegg.com/p/1VK-0001-5F1G1?Item=1VK-0001-5F1G1&Description=laptop&cm_re=laptop-_-1VK-0001-5F1G1-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,15.6
510,Dell Precision 5000 5560 15.6  inch Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.40 GHz - 16 GB RAM - 512 GB SSD - Aluminum Titan Gray - Inte,2898.89,https://www.newegg.com/p/2WC-0009-014V9?Item=2WC-0009-014V9&Description=laptop&cm_re=laptop-_-2WC-0009-014V9-_-Product,new,Dell,i7,SSD,no,no,no,no os,512,16,15.6
511,Dell Precision 7000 7560 15.6  inch Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Anodized Titan Gray - Intel Chi,2556.99,https://www.newegg.com/p/2WC-0009-015X7?Item=2WC-0009-015X7&Description=laptop&cm_re=laptop-_-2WC-0009-015X7-_-Product,new,Dell,i7,SSD,no,no,no,no os,512,16,15.6
512,Dell Precision 5000 5760 17  inch Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 (11th Gen) i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 512 GB SSD - Gray - Intel WM590 Chip -,2354.99,https://www.newegg.com/p/2WC-0009-013W8?Item=2WC-0009-013W8&Description=laptop&cm_re=laptop-_-2WC-0009-013W8-_-Product,new,Dell,M5,SSD,no,no,no,no os,512,32,17
513,Dell Precision 5000 5560 15.6  inch Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Aluminum Titan Gray - Inte,2432.99,https://www.newegg.com/p/2WC-0009-014C1?Item=2WC-0009-014C1&Description=laptop&cm_re=laptop-_-2WC-0009-014C1-_-Product,new,Dell,i7,SSD,no,no,no,no os,512,16,15.6
514,Dell Precision 7000 7560 15.6  inch Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-11500H Hexa-core (6 Core) 2.90 GHz - 16 GB RAM - 256 GB SSD - Gray - Intel WM590 Chip - Windo,2490.99,https://www.newegg.com/p/2WC-0009-01464?Item=2WC-0009-01464&Description=laptop&cm_re=laptop-_-2WC-0009-01464-_-Product,new,Dell,M5,SSD,no,no,no,windows,256,16,15.6
515,Dell Precision 3000 3561 15.6  inch Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Titan Gray - Intel Chip - Windo,2670.99,https://www.newegg.com/p/2WC-0009-014X6?Item=2WC-0009-014X6&Description=laptop&cm_re=laptop-_-2WC-0009-014X6-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,15.6
516,Dell Precision 5000 5560 15.6  inch Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.40 GHz - 32 GB RAM - 512 GB SSD - Aluminum Titan Gray - Inte,2530.99,https://www.newegg.com/p/2WC-0009-014V5?Item=2WC-0009-014V5&Description=laptop&cm_re=laptop-_-2WC-0009-014V5-_-Product,new,Dell,i7,SSD,no,no,no,no os,512,32,15.6
